"TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","PARENT1","TRAVTIME","CAR_USE","TIF","RED_CAR","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","INCOME","HOME_VAL","BLUEBOOK","OLDCLAIM","MSTATUS","SEX","EDUCATION","JOB","CAR_TYPE","URBANICITY"
1,4550,0,31,1,11,"Yes",9,"Commercial",6,"no",1,"No",8,1,38453,163602,17360,8153,"No","F","High School","Blue Collar","Pickup","Highly Urban/ Urban"
0,0,0,46,0,8,"No",12,"Commercial",1,"no",2,"No",3,13,196756,502867,25780,1815,"Yes","F","PhD","","Pickup","Highly Urban/ Urban"
0,0,0,57,0,13,"No",35,"Private",1,"no",0,"Yes",1,9,81022,259579,31280,0,"Yes","F","High School","Professional","Pickup","Highly Urban/ Urban"
1,3149,0,53,0,0,"No",48,"Commercial",11,"no",3,"No",4,13,54028,0,41470,1797,"No","F","Masters","Home Maker","Panel Truck","Highly Urban/ Urban"
0,0,0,55,0,13,"No",30,"Private",1,"yes",0,"No",0,9,44967,205531,6000,0,"Yes","M","High School","Clerical","Minivan","Highly Urban/ Urban"
0,0,3,39,3,11,"No",6,"Private",6,"no",2,"No",1,11,30728,174194,27250,1400,"Yes","F","Bachelors","Clerical","Minivan","Highly Rural/ Rural"
0,0,0,44,0,13,"No",37,"Private",10,"no",1,"No",7,16,169602,0,28650,4069,"No","F","PhD","Doctor","Van","Highly Urban/ Urban"
0,0,0,48,0,14,"No",12,"Private",1,"no",0,"Yes",1,1,100709,0,16370,0,"No","F","PhD","Manager","SUV","Highly Urban/ Urban"
0,0,0,27,4,10,"No",18,"Private",6,"no",0,"No",2,7,38951,184377,9780,0,"Yes","F","High School","Clerical","Sports Car","Highly Urban/ Urban"
1,4849.2296835,0,48,0,11,"No",31,"Private",1,"yes",0,"No",0,NA,66817,218953,14690,0,"Yes","M","High School","Professional","Minivan","Highly Urban/ Urban"
1,7084,0,42,0,11,"No",64,"Commercial",1,"no",0,"No",3,14,50009,0,17000,0,"No","M","Masters","","Van","Highly Urban/ Urban"
0,0,0,55,0,12,"No",30,"Commercial",6,"no",2,"No",1,11,37537,158064,10750,2595,"Yes","F","Bachelors","Blue Collar","SUV","Highly Urban/ Urban"
0,0,0,30,1,7,"Yes",5,"Private",3,"no",0,"No",0,6,54028,0,13180,0,"No","F","High School","Home Maker","SUV","Highly Urban/ Urban"
1,1131.3474363,0,52,0,12,"No",26,"Commercial",4,"yes",3,"Yes",4,1,37388,0,7310,19685,"No","M","<High School","Blue Collar","Pickup","Highly Urban/ Urban"
0,0,2,41,2,10,"No",52,"Commercial",13,"no",0,"No",3,12,62840,220786,35960,0,"Yes","F","PhD","","Van","Highly Urban/ Urban"
0,0,0,42,1,13,"No",33,"Private",6,"no",0,"No",0,15,122085,351792,18450,0,"Yes","F","Masters","Lawyer","SUV","Highly Urban/ Urban"
0,0,0,32,4,16,"No",33,"Private",7,"no",1,"No",2,1,25749,128717,4700,8864,"Yes","F","High School","Clerical","Sports Car","Highly Urban/ Urban"
0,0,0,27,2,15,"No",26,"Private",10,"yes",2,"No",6,7,53458,211386,21600,47389,"Yes","M","Bachelors","Manager","Van","Highly Urban/ Urban"
1,4361,0,45,0,10,"No",43,"Private",4,"yes",0,"Yes",1,12,61696,207862,18090,0,"Yes","M","Bachelors","Professional","Van","Highly Urban/ Urban"
1,596,0,38,0,9,"No",48,"Private",6,"no",0,"No",0,1,70851,205840,20330,0,"Yes","M","High School","Clerical","Van","Highly Urban/ Urban"
0,0,0,34,1,10,"No",44,"Private",4,"no",2,"Yes",2,1,54853,0,18480,31830,"Yes","F","Bachelors","Student","SUV","Highly Urban/ Urban"
0,0,0,46,0,9,"No",21,"Commercial",1,"no",3,"No",5,10,95662,254898,25490,4796,"Yes","M","PhD","","Panel Truck","Highly Urban/ Urban"
0,0,1,39,1,13,"No",66,"Private",1,"no",0,"No",2,10,55220,127926,10920,0,"Yes","F","Bachelors","Clerical","SUV","Highly Rural/ Rural"
0,0,2,39,2,14,"No",19,"Commercial",1,"yes",2,"No",6,11,75946,229313,20090,4017,"Yes","M","Bachelors","Blue Collar","Van","Highly Urban/ Urban"
0,0,0,36,2,0,"No",32,"Private",4,"no",0,"No",3,9,0,66630,5100,0,"Yes","F","Masters","Home Maker","Sports Car","Highly Urban/ Urban"
0,0,0,51,0,10,"No",13,"Commercial",6,"no",2,"Yes",4,11,59486,161160,15990,20084,"Yes","F","High School","Blue Collar","SUV","Highly Urban/ Urban"
0,0,0,41,0,6,"No",40,"Private",13,"yes",0,"No",0,13,54028,161160,16500,0,"No","M","PhD","Manager","Minivan","Highly Urban/ Urban"
1,4446,0,27,1,12,"Yes",33,"Private",1,"no",0,"No",1,7,22252,0,14070,0,"No","F","<High School","Blue Collar","SUV","Highly Urban/ Urban"
0,0,1,36,3,8,"No",7,"Private",4,"no",0,"No",0,7,26981,122302,14410,0,"Yes","F","High School","Clerical","Pickup","Highly Urban/ Urban"
1,2115,0,48,0,9,"No",36,"Commercial",15,"yes",3,"No",1,18,118277,0,17680,7274,"No","M","Masters","","Van","Highly Urban/ Urban"
0,0,2,40,2,11,"No",48,"Commercial",1,"no",2,"No",4,8,93310,265298,10830,45879,"Yes","F","Bachelors","Blue Collar","Pickup","Highly Urban/ Urban"
1,3007,0,40,0,7,"No",50,"Commercial",4,"yes",3,"No",5,1,30631,0,11510,981,"No","M","<High School","Blue Collar","Pickup","Highly Urban/ Urban"
0,0,0,36,0,11,"No",30,"Commercial",4,"no",3,"No",3,20,127079,308335,33200,952,"Yes","M","Masters","","Panel Truck","Highly Urban/ Urban"
1,3725,0,51,0,8,"No",22,"Commercial",6,"yes",0,"No",0,19,93709,0,20770,0,"No","M","Masters","","Van","Highly Urban/ Urban"
0,0,0,33,1,8,"No",31,"Private",4,"no",0,"No",0,17,74409,243092,12240,0,"Yes","F","Masters","Lawyer","Minivan","Highly Urban/ Urban"
0,0,0,56,0,10,"No",51,"Private",7,"no",4,"No",0,12,63141,161160,1500,725,"Yes","M","Bachelors","Professional","Minivan","Highly Urban/ Urban"
0,0,0,39,0,13,"No",6,"Commercial",10,"no",0,"No",0,12,96542,0,11150,0,"No","M","Bachelors","Blue Collar","Minivan","Highly Urban/ Urban"
0,0,0,54,0,13,"No",43,"Commercial",13,"no",0,"No",0,4,76049,272992,11190,0,"Yes","F","High School","Blue Collar","SUV","Highly Urban/ Urban"
0,0,0,35,1,11,"No",9,"Commercial",4,"no",0,"No",0,10,78163,170975,19020,0,"Yes","F","Bachelors","Blue Collar","Pickup","Highly Rural/ Rural"
0,0,0,57,0,13,"No",22,"Private",9,"yes",0,"No",1,16,128956,0,20100,0,"No","M","Masters","Lawyer","Van","Highly Urban/ Urban"
0,0,1,43,2,14,"Yes",29,"Commercial",7,"no",0,"No",0,9,12259,0,4250,0,"No","M","Bachelors","Student","Minivan","Highly Rural/ Rural"
0,0,0,41,0,13,"No",51,"Private",4,"no",0,"No",0,11,4130,102229,1500,0,"Yes","F","Bachelors","Home Maker","Sports Car","Highly Rural/ Rural"
0,0,0,57,0,15,"No",21,"Private",1,"no",0,"No",0,11,98323,334600,20920,0,"Yes","F","Bachelors","Manager","Minivan","Highly Urban/ Urban"
0,0,0,47,0,5,"No",55,"Private",1,"no",1,"No",5,13,88285,281686,15030,1493,"Yes","M","Bachelors","Professional","Minivan","Highly Urban/ Urban"
0,0,0,39,0,9,"No",19,"Private",13,"no",3,"No",6,15,85600,0,19760,4948,"No","F","Masters","Professional","Minivan","Highly Urban/ Urban"
0,0,0,47,0,0,"No",27,"Commercial",6,"no",0,"No",1,1,0,94101,17840,0,"Yes","F","High School","Home Maker","Pickup","Highly Rural/ Rural"
1,2551.2314512,0,57,0,10,"No",40,"Private",6,"no",2,"No",5,7,28617,183202,17850,8579,"Yes","F","High School","Clerical","SUV","Highly Urban/ Urban"
0,0,0,45,0,0,"No",9,"Private",13,"no",2,"No",3,2,0,0,6000,698,"No","F","Bachelors","Home Maker","SUV","Highly Urban/ Urban"
1,1205.5032185,0,38,1,12,"Yes",34,"Private",4,"yes",0,"No",0,6,48793,0,4900,0,"No","M","High School","Blue Collar","Pickup","Highly Rural/ Rural"
0,0,0,35,3,14,"Yes",30,"Commercial",9,"yes",0,"No",0,6,45684,173040,24110,0,"No","M","<High School","Blue Collar","Panel Truck","Highly Rural/ Rural"
0,0,0,48,0,11,"No",36,"Private",5,"yes",0,"No",0,7,131063,368546,19410,0,"Yes","M","Bachelors","Professional","Van","Highly Urban/ Urban"
1,3748,0,25,2,12,"Yes",10,"Private",1,"no",2,"Yes",8,8,26906,0,4000,23451,"No","F","High School","Clerical","Sports Car","Highly Urban/ Urban"
0,0,0,53,0,13,"No",49,"Private",16,"no",1,"No",1,15,36755,0,10480,44990,"No","F","Masters","Lawyer","SUV","Highly Urban/ Urban"
0,0,0,35,0,0,"No",8,"Commercial",4,"no",3,"No",8,8,0,0,6330,6191,"No","F","Bachelors","Student","SUV","Highly Urban/ Urban"
0,0,0,36,2,11,"Yes",26,"Private",1,"no",0,"No",0,1,33294,0,10070,0,"No","F","<High School","Clerical","Sports Car","Highly Rural/ Rural"
0,0,1,39,2,12,"No",32,"Commercial",4,"no",0,"No",0,1,61612,219629,24780,0,"Yes","F","High School","Blue Collar","Pickup","Highly Rural/ Rural"
0,0,0,49,0,11,"No",36,"Private",3,"no",0,"No",0,8,24289,158421,8830,0,"Yes","F","<High School","Blue Collar","SUV","Highly Rural/ Rural"
0,0,0,44,0,12,"No",49,"Private",6,"yes",0,"No",0,17,220722,583508,13890,0,"No","M","PhD","Lawyer","Minivan","Highly Rural/ Rural"
0,0,0,50,0,6,"No",29,"Private",1,"no",1,"No",1,NA,83168,324893,16490,2740,"Yes","F","Masters","Lawyer","Minivan","Highly Urban/ Urban"
0,0,0,57,0,10,"No",40,"Commercial",1,"yes",2,"No",5,10,297435,611328,34050,6581,"Yes","M","PhD","","Panel Truck","Highly Urban/ Urban"
1,4519,0,50,0,7,"No",57,"Private",1,"yes",1,"No",0,12,72306,193868,14500,9583,"Yes","M","Masters","Lawyer","Minivan","Highly Urban/ Urban"
0,0,0,57,0,15,"No",45,"Commercial",6,"no",4,"No",7,14,78467,0,42690,3891,"No","F","PhD","","Panel Truck","Highly Urban/ Urban"
0,0,0,49,0,11,"No",40,"Private",1,"no",0,"No",0,14,154853,0,24670,0,"No","F","PhD","Doctor","Pickup","Highly Urban/ Urban"
0,0,0,48,0,7,"No",5,"Private",4,"yes",0,"No",0,18,78931,247182,15550,0,"Yes","M","Masters","Lawyer","Minivan","Highly Rural/ Rural"
1,39728.799094,2,41,2,12,"No",47,"Commercial",5,"no",2,"No",8,7,64957,209019,12100,6936,"Yes","M","Masters","","Pickup","Highly Urban/ Urban"
1,18460.845958,0,52,0,0,"No",41,"Private",1,"no",4,"No",5,11,0,0,6400,6966,"No","F","PhD","Home Maker","Sports Car","Highly Urban/ Urban"
1,1760,1,36,1,8,"Yes",46,"Private",1,"no",1,"No",1,17,90886,0,30790,11692,"No","F","Masters","Lawyer","Pickup","Highly Urban/ Urban"
1,3993,0,46,0,7,"No",20,"Commercial",17,"no",3,"No",7,15,71869,246071,11180,4839,"No","M","Masters","Professional","Pickup","Highly Urban/ Urban"
0,0,0,39,0,11,"No",42,"Private",6,"yes",0,"No",0,19,101105,0,28800,0,"No","M","PhD","Doctor","Minivan","Highly Urban/ Urban"
0,0,0,28,1,11,"No",34,"Commercial",1,"no",0,"No",1,12,54028,209361,14870,0,"Yes","F","Bachelors","Blue Collar","SUV","Highly Rural/ Rural"
0,0,0,47,0,14,"No",18,"Commercial",6,"yes",0,"Yes",0,18,212572,525908,30670,0,"Yes","M","Masters","","Panel Truck","Highly Urban/ Urban"
0,0,0,53,0,12,"No",26,"Private",8,"no",0,"No",3,13,27337,0,11970,0,"No","F","PhD","Home Maker","SUV","Highly Rural/ Rural"
0,0,0,51,0,15,"No",32,"Commercial",10,"yes",0,"No",0,12,192037,469315,22170,0,"Yes","M","PhD","","Van","Highly Urban/ Urban"
1,2660,0,43,2,16,"No",24,"Commercial",6,"yes",0,"No",0,1,58158,203678,16400,0,"Yes","M","High School","Blue Collar","Minivan","Highly Urban/ Urban"
0,0,0,49,0,14,"No",41,"Private",7,"yes",0,"No",0,6,37781,167789,11370,0,"Yes","M","High School","Professional","Pickup","Highly Urban/ Urban"
0,0,0,51,0,14,"No",5,"Private",11,"no",0,"No",0,12,74713,0,6600,0,"No","F","High School","Professional","Sports Car","Highly Rural/ Rural"
1,8641.3006838,0,67,1,14,"No",66,"Private",1,"no",2,"Yes",3,1,54028,219318,12690,21525,"Yes","F","High School","Professional","SUV","Highly Urban/ Urban"
1,2091,0,34,1,0,"Yes",22,"Private",4,"no",3,"No",9,1,0,0,10510,4422,"No","F","High School","Home Maker","SUV","Highly Urban/ Urban"
0,0,0,54,0,14,"No",28,"Private",1,"yes",2,"No",4,11,38768,177896,1500,6521,"Yes","M","Bachelors","Clerical","Minivan","Highly Urban/ Urban"
0,0,0,37,1,15,"No",59,"Private",3,"no",0,"No",0,7,7575,0,6580,0,"Yes","F","<High School","Student","Minivan","Highly Rural/ Rural"
0,0,0,42,0,10,"No",32,"Private",9,"no",0,"No",0,16,86596,251362,7570,0,"Yes","M","Masters","Professional","Pickup","Highly Urban/ Urban"
0,0,0,33,1,13,"No",53,"Private",6,"no",0,"No",0,8,19824,94883,4990,0,"Yes","F","High School","Clerical","SUV","Highly Urban/ Urban"
0,0,0,50,0,13,"No",29,"Private",13,"no",0,"No",0,1,79989,247773,25380,0,"Yes","F","Bachelors","Manager","SUV","Highly Urban/ Urban"
0,0,0,43,0,11,"No",45,"Private",9,"no",5,"No",0,15,39848,136304,5800,3010,"No","F","Masters","Lawyer","SUV","Highly Urban/ Urban"
0,0,0,46,0,12,"No",25,"Private",1,"no",0,"No",0,8,21525,113804,7920,0,"Yes","F","Bachelors","Home Maker","SUV","Highly Urban/ Urban"
0,0,0,53,0,11,"No",11,"Private",3,"yes",0,"No",2,1,32196,151510,11310,0,"Yes","M","<High School","Blue Collar","Pickup","Highly Urban/ Urban"
0,0,0,49,0,13,"No",39,"Private",7,"no",0,"No",2,8,15492,143129,18950,0,"Yes","F","<High School","Clerical","Pickup","Highly Urban/ Urban"
0,0,0,34,3,11,"Yes",40,"Commercial",1,"no",2,"No",4,8,91963,0,25410,3535,"No","F","Bachelors","Blue Collar","Minivan","Highly Urban/ Urban"
0,0,2,44,2,13,"No",21,"Private",13,"no",0,"No",0,14,74943,230439,10320,0,"Yes","F","Masters","Professional","SUV","Highly Rural/ Rural"
0,0,0,51,0,6,"No",26,"Private",8,"no",0,"No",0,NA,28496,147825,17930,0,"No","F","Masters","Professional","Minivan","Highly Urban/ Urban"
1,3404,0,41,0,11,"No",49,"Commercial",6,"no",3,"No",7,13,54028,0,13070,2932,"No","F","Bachelors","Blue Collar","Sports Car","Highly Urban/ Urban"
0,0,0,59,0,10,"No",84,"Private",6,"yes",1,"No",5,7,52356,0,6740,4535,"No","M","<High School","Clerical","Minivan","Highly Rural/ Rural"
0,0,0,46,0,10,"No",28,"Private",6,"no",0,"No",2,7,54028,195459,12600,0,"No","M","Bachelors","Professional","Minivan","Highly Urban/ Urban"
0,0,0,47,0,16,"No",21,"Private",1,"no",0,"No",1,11,131985,385981,19400,0,"Yes","F","Masters","Lawyer","Sports Car","Highly Urban/ Urban"
1,4267,0,44,0,11,"No",27,"Private",4,"no",0,"No",2,11,0,0,5900,0,"No","F","Masters","Home Maker","SUV","Highly Urban/ Urban"
0,0,0,49,0,13,"No",61,"Commercial",7,"yes",2,"No",0,17,276054,0,34070,4603,"No","M","Masters","","Panel Truck","Highly Urban/ Urban"
1,8812.2426272,0,37,0,10,"No",21,"Commercial",1,"yes",2,"Yes",0,11,54028,0,8360,17775,"No","M","High School","Blue Collar","Pickup","Highly Urban/ Urban"
1,2635,0,34,3,5,"No",38,"Commercial",1,"no",0,"No",0,9,42025,138760,4900,0,"Yes","M","High School","Blue Collar","Pickup","Highly Urban/ Urban"
0,0,0,47,0,14,"No",37,"Commercial",18,"yes",0,"No",0,7,179696,453933,32300,0,"Yes","M","Masters","Professional","Panel Truck","Highly Urban/ Urban"
0,0,1,49,1,14,"Yes",19,"Private",11,"no",3,"No",2,17,70588,0,13460,7079,"No","F","Masters","Lawyer","Minivan","Highly Urban/ Urban"
0,0,0,34,3,14,"Yes",5,"Private",3,"no",3,"No",0,1,24554,105171,8770,3691,"No","F","<High School","Clerical","SUV","Highly Urban/ Urban"
0,0,0,43,2,16,"No",21,"Private",11,"yes",0,"No",0,9,50308,187532,13380,0,"Yes","M","Bachelors","Clerical","Minivan","Highly Urban/ Urban"
0,0,0,58,0,10,"No",24,"Private",7,"no",0,"No",0,14,182598,460349,25560,0,"Yes","F","PhD","Doctor","Minivan","Highly Urban/ Urban"
0,0,0,50,0,12,"No",62,"Commercial",4,"no",0,"No",4,12,727,0,18920,0,"No","F","High School","Student","Minivan","Highly Rural/ Rural"
0,0,0,39,3,11,"Yes",53,"Private",1,"no",0,"No",0,12,49423,0,10340,0,"No","F","High School","Manager","Minivan","Highly Urban/ Urban"
0,0,0,40,1,13,"No",50,"Private",6,"no",0,"No",1,14,75128,171886,6980,0,"Yes","M","Bachelors","Clerical","Pickup","Highly Urban/ Urban"
1,1941,1,37,2,13,"Yes",62,"Commercial",1,"no",2,"Yes",7,NA,54028,0,16790,17919,"No","F","High School","Blue Collar","Minivan","Highly Urban/ Urban"
0,0,0,52,0,14,"No",68,"Private",1,"no",0,"No",0,21,107636,327629,16820,0,"Yes","F","Masters","Professional","SUV","Highly Rural/ Rural"
1,3501,0,46,0,12,"No",41,"Commercial",4,"no",0,"No",4,1,24139,0,8510,0,"No","M","<High School","Clerical","Pickup","Highly Urban/ Urban"
0,0,0,34,3,12,"Yes",43,"Commercial",4,"no",2,"No",2,1,4362,0,6510,7693,"No","F","High School","Student","SUV","Highly Urban/ Urban"
0,0,0,51,0,13,"No",31,"Private",6,"no",0,"No",0,15,109916,328686,6600,0,"Yes","M","Bachelors","Professional","Pickup","Highly Urban/ Urban"
0,0,0,53,0,15,"No",63,"Private",1,"no",4,"Yes",1,10,129978,332538,25350,25777,"Yes","F","Masters","Manager","Minivan","Highly Urban/ Urban"
0,0,0,47,0,13,"No",33,"Private",6,"no",0,"No",1,12,58273,238850,12030,0,"Yes","F","Masters","Lawyer","SUV","Highly Rural/ Rural"
0,0,0,53,0,9,"No",33,"Private",4,"no",0,"No",3,5,29429,149217,12770,0,"Yes","M","<High School","Clerical","Minivan","Highly Rural/ Rural"
0,0,0,42,0,11,"No",42,"Private",1,"no",0,"No",3,15,45301,188757,22010,0,"Yes","F","Masters","Home Maker","Minivan","Highly Rural/ Rural"
0,0,1,36,1,13,"No",18,"Private",4,"no",0,"Yes",0,7,32646,173200,11460,0,"Yes","F","High School","Blue Collar","SUV","Highly Urban/ Urban"
1,4056,0,39,0,7,"No",27,"Commercial",1,"no",0,"No",0,1,36141,0,15820,0,"No","M","High School","Blue Collar","Minivan","Highly Urban/ Urban"
0,0,0,50,0,0,"No",23,"Private",6,"yes",2,"No",4,22,0,75386,10350,8023,"Yes","M","PhD","Doctor","Minivan","Highly Urban/ Urban"
1,3846,0,47,0,12,"No",36,"Commercial",1,"yes",2,"Yes",2,1,40363,161160,11120,30981,"No","M","High School","Blue Collar","Pickup","Highly Urban/ Urban"
0,0,0,44,0,12,"No",5,"Commercial",4,"no",0,"No",0,6,115636,306166,27630,0,"Yes","M","Bachelors","Manager","Panel Truck","Highly Urban/ Urban"
1,6787,0,38,0,15,"No",21,"Private",6,"no",3,"No",2,NA,61749,138681,16800,1191,"Yes","M","Bachelors","Professional","Minivan","Highly Urban/ Urban"
1,4715,0,48,0,13,"No",27,"Private",6,"no",1,"Yes",4,9,45819,161549,6080,25622,"Yes","M","High School","Manager","Pickup","Highly Urban/ Urban"
1,810,1,36,2,11,"Yes",46,"Commercial",6,"no",3,"Yes",7,1,33274,0,16780,3997,"No","F","High School","Blue Collar","Minivan","Highly Urban/ Urban"
0,0,0,38,0,10,"No",23,"Private",1,"no",0,"No",0,15,54028,185558,27970,0,"Yes","M","Masters","Lawyer","Minivan","Highly Urban/ Urban"
1,3776,0,58,0,9,"No",52,"Private",1,"yes",0,"Yes",3,8,27917,171659,20410,0,"Yes","M","High School","Clerical","Minivan","Highly Urban/ Urban"
0,0,0,61,0,15,"No",19,"Private",1,"no",0,"No",0,19,43251,166632,13660,0,"Yes","M","Masters","Lawyer","SUV","Highly Urban/ Urban"
0,0,0,42,0,10,"No",34,"Private",6,"no",0,"No",1,10,149897,0,13910,0,"No","F","PhD","Manager","Sports Car","Highly Urban/ Urban"
1,2597,0,39,1,0,"Yes",15,"Private",10,"no",0,"No",2,8,0,0,19470,0,"No","F","Bachelors","Student","SUV","Highly Rural/ Rural"
0,0,0,46,0,10,"No",6,"Private",10,"no",0,"No",0,8,52703,221964,11370,0,"Yes","M","High School","Professional","Pickup","Highly Urban/ Urban"
0,0,0,29,0,11,"No",55,"Private",3,"yes",2,"No",0,5,0,83783,12710,24718,"Yes","M","<High School","Student","Minivan","Highly Urban/ Urban"
0,0,0,43,2,14,"No",14,"Private",1,"no",2,"No",4,11,54593,221267,11260,1449,"Yes","F","Bachelors","Clerical","Sports Car","Highly Urban/ Urban"
0,0,0,42,0,10,"No",24,"Private",1,"no",0,"No",3,13,50484,177222,23760,0,"No","F","Masters","Lawyer","Sports Car","Highly Urban/ Urban"
0,0,0,49,0,14,"No",49,"Private",6,"no",0,"No",1,1,65786,161160,25290,0,"No","F","Bachelors","Blue Collar","Pickup","Highly Urban/ Urban"
0,0,0,52,0,11,"No",12,"Private",1,"no",0,"No",3,NA,36700,172009,17610,0,"Yes","F","Masters","Lawyer","Minivan","Highly Urban/ Urban"
0,0,0,55,0,12,"No",54,"Private",1,"no",2,"Yes",5,5,50601,0,18480,36661,"No","F","<High School","Blue Collar","Sports Car","Highly Urban/ Urban"
0,0,0,44,0,11,"No",60,"Private",1,"yes",0,"No",2,11,71901,161160,5900,0,"Yes","M","Bachelors","Professional","Pickup","Highly Urban/ Urban"
0,0,1,63,2,17,"No",31,"Private",6,"no",2,"No",6,15,42928,203946,22480,32671,"Yes","M","Masters","Professional","Minivan","Highly Urban/ Urban"
0,0,2,45,2,8,"No",29,"Commercial",13,"yes",0,"No",0,NA,170924,411363,24520,0,"Yes","M","PhD","","Panel Truck","Highly Urban/ Urban"
0,0,0,36,0,9,"No",37,"Commercial",6,"no",0,"No",0,6,32537,173072,8990,0,"Yes","F","High School","Blue Collar","SUV","Highly Urban/ Urban"
1,5453,1,49,1,12,"No",44,"Private",1,"no",2,"No",6,18,128329,380183,23000,1448,"Yes","F","Masters","Lawyer","Sports Car","Highly Urban/ Urban"
1,3581,0,26,4,11,"No",51,"Private",1,"no",0,"No",3,1,2226,71148,1720,0,"Yes","F","High School","Home Maker","SUV","Highly Urban/ Urban"
0,0,0,59,0,7,"No",21,"Private",1,"yes",0,"No",0,11,94973,319369,7400,0,"Yes","M","Bachelors","Manager","Pickup","Highly Urban/ Urban"
1,2843,0,46,0,6,"No",39,"Private",1,"no",3,"No",4,21,51624,209830,12850,5863,"Yes","F","Masters","Home Maker","SUV","Highly Urban/ Urban"
0,0,0,49,0,8,"No",22,"Private",6,"no",0,"Yes",0,9,47174,223083,14380,0,"Yes","F","Bachelors","Professional","SUV","Highly Urban/ Urban"
0,0,0,35,2,14,"No",35,"Private",1,"no",0,"No",0,11,82478,273153,15790,0,"Yes","F","Bachelors","Manager","SUV","Highly Urban/ Urban"
0,0,0,46,0,12,"No",7,"Private",1,"no",4,"No",6,NA,49654,0,24220,2088,"No","F","High School","Blue Collar","SUV","Highly Urban/ Urban"
0,0,0,42,0,10,"No",36,"Commercial",6,"yes",0,"No",0,1,29346,141995,7930,0,"Yes","M","High School","Clerical","Pickup","Highly Rural/ Rural"
1,9117,0,27,1,11,"Yes",28,"Private",1,"no",3,"No",2,10,27957,0,3770,5581,"No","M","High School","Clerical","Minivan","Highly Rural/ Rural"
0,0,1,40,1,9,"Yes",35,"Private",4,"yes",2,"No",1,11,113595,338139,15380,1935,"No","M","Bachelors","Professional","Minivan","Highly Urban/ Urban"
0,0,0,49,0,13,"No",26,"Private",1,"no",0,"No",1,12,93885,237445,17380,0,"Yes","F","Bachelors","Blue Collar","Minivan","Highly Urban/ Urban"
0,0,0,34,0,11,"No",50,"Private",7,"yes",0,"No",4,6,7581,0,7560,0,"Yes","M","High School","Student","Pickup","Highly Urban/ Urban"
0,0,1,39,1,10,"No",33,"Private",9,"no",0,"No",0,9,92882,250484,14690,0,"Yes","M","Masters","Lawyer","Minivan","Highly Rural/ Rural"
0,0,0,59,0,11,"No",42,"Private",11,"yes",0,"No",1,NA,122116,329256,19610,0,"Yes","M","Bachelors","Professional","Van","Highly Rural/ Rural"
0,0,0,48,0,11,"No",44,"Commercial",1,"no",3,"No",0,11,252222,0,38550,6194,"No","F","PhD","","Panel Truck","Highly Urban/ Urban"
0,0,0,43,0,9,"No",37,"Commercial",9,"yes",0,"No",0,14,54028,471638,26410,0,"No","M","Masters","","Panel Truck","Highly Urban/ Urban"
1,1379,0,45,0,12,"No",38,"Commercial",4,"yes",1,"No",0,1,16082,161160,9580,4253,"Yes","M","<High School","Clerical","Pickup","Highly Urban/ Urban"
0,0,0,52,0,12,"No",57,"Commercial",1,"no",1,"No",4,NA,116612,327211,18360,11754,"Yes","F","Masters","","Pickup","Highly Urban/ Urban"
